Korean,Korean,module,MGS_Fbuilder
Malay,Malay,module,MGS_Fbuilder
Dutch,Dutch,module,MGS_Fbuilder
Norwegian,Norwegian,module,MGS_Fbuilder
Polish,Polish,module,MGS_Fbuilder
Portuguese,Portuguese,module,MGS_Fbuilder
Romanian,Romanian,module,MGS_Fbuilder
Russian,Russian,module,MGS_Fbuilder
Swedish,Swedish,module,MGS_Fbuilder
Thai,Thai,module,MGS_Fbuilder
Turkish,Turkish,module,MGS_Fbuilder
Ukrainian,Ukrainian,module,MGS_Fbuilder
Urdu,Urdu,module,MGS_Fbuilder
Vietnamese,Vietnamese,module,MGS_Fbuilder
Chinese (Simplified),Chinese (Simplified),module,MGS_Fbuilder
Chinese (Traditional),Chinese (Traditional),module,MGS_Fbuilder
Video Block,Video Block,module,MGS_Fbuilder
Video Config,Video Config,module,MGS_Fbuilder
Video Url,Video Url,module,MGS_Fbuilder
Youtube video url or Vimeo video url,Youtube video url or Vimeo video url,module,MGS_Fbuilder
Full Width,Full Width,module,MGS_Fbuilder
Width:px,Width:px,module,MGS_Fbuilder
Height:px,Height:px,module,MGS_Fbuilder
Autoplay,Autoplay,module,MGS_Fbuilder
Hide video information,Hide video information,module,MGS_Fbuilder
Hide video controls,Hide video controls,module,MGS_Fbuilder
Loop video,Loop video,module,MGS_Fbuilder
Mute,Mute,module,MGS_Fbuilder
Category Config,Category Config,module,MGS_Fbuilder
Choose Categories,Choose Categories,module,MGS_Fbuilder
Expand all,Expand all,module,MGS_Fbuilder
Collapse all,Collapse all,module,MGS_Fbuilder
Use Category Tabs,Use Category Tabs,module,MGS_Fbuilder
Embed Code,Embed Code,module,MGS_Fbuilder
For CMS:,For CMS:,module,MGS_Fbuilder
Main color,Main color,module,MGS_Fbuilder
Background gradient,Background gradient,module,MGS_Fbuilder
Background image,Background image,module,MGS_Fbuilder
Remove background,Remove background,module,MGS_Fbuilder
Background repeat,Background repeat,module,MGS_Fbuilder
Background Cover,Background Cover,module,MGS_Fbuilder
Additional content,Additional content,module,MGS_Fbuilder
Number of row,Number of row,module,MGS_Fbuilder
Navigation slide by,Navigation slide by,module,MGS_Fbuilder
"Edit Static Block ""%1""","Edit Static Block ""%1""",module,MGS_Fbuilder
Section Settings,Section Settings,module,MGS_Fbuilder
Class name,Class name,module,MGS_Fbuilder
Fullwidth,Fullwidth,module,MGS_Fbuilder
No Padding,No Padding,module,MGS_Fbuilder
Parallax,Parallax,module,MGS_Fbuilder
Padding top,Padding top,module,MGS_Fbuilder
Padding bottom,Padding bottom,module,MGS_Fbuilder
Column Config,Column Config,module,MGS_Fbuilder
Set columns (Desktop view),Set columns (Desktop view),module,MGS_Fbuilder
Or input by yourself:,Or input by yourself:,module,MGS_Fbuilder
Set columns for Tablet view,Set columns for Tablet view,module,MGS_Fbuilder
Set columns for Mobile view,Set columns for Mobile view,module,MGS_Fbuilder
Custom class,Custom class,module,MGS_Fbuilder
Config for column %1,Config for column %1,module,MGS_Fbuilder
Config for column,Config for column,module,MGS_Fbuilder
Config for column ,Config for column ,module,MGS_Fbuilder
Publish,Publish,module,MGS_Fbuilder
Active CMS Builder,Active CMS Builder,module,MGS_Fbuilder
We can't find products matching the selection.,We can't find products matching the selection.,module,MGS_Fbuilder
There are no categories matching the selection.,There are no categories matching the selection.,module,MGS_Fbuilder
Add to Cart,Add to Cart,module,MGS_Fbuilder
In stock,In stock,module,MGS_Fbuilder
Out of stock,Out of stock,module,MGS_Fbuilder
Add to Wish List,Add to Wish List,module,MGS_Fbuilder
Add to Compare,Add to Compare,module,MGS_Fbuilder
Qty,Qty,module,MGS_Fbuilder
Learn More,Learn More,module,MGS_Fbuilder
Have no accodion content to show.,Have no accodion content to show.,module,MGS_Fbuilder
"By <span class=""color-theme"">%1</span> on %2","By <span class=""color-theme"">%1</span> on %2",module,MGS_Fbuilder
We can't find post matching the selection.,We can't find post matching the selection.,module,MGS_Fbuilder
"<span class=""number"">%1</span> Products","<span class=""number"">%1</span> Products",module,MGS_Fbuilder
"<span class=""number"">%1</span> Product","<span class=""number"">%1</span> Product",module,MGS_Fbuilder
We can't find categories matching the selection.,We can't find categories matching the selection.,module,MGS_Fbuilder
Have no field for form.,Have no field for form.,module,MGS_Fbuilder
File is not exist on server.,File is not exist on server.,module,MGS_Fbuilder
Have no image to display.,Have no image to display.,module,MGS_Fbuilder
There are no content matching the selection.,There are no content matching the selection.,module,MGS_Fbuilder
Read More,Read More,module,MGS_Fbuilder
Read more,Read more,module,MGS_Fbuilder
Have no map to show.,Have no map to show.,module,MGS_Fbuilder
There are no sliders matching the selection.,There are no sliders matching the selection.,module,MGS_Fbuilder
We can't find portfolio matching the selection.,We can't find portfolio matching the selection.,module,MGS_Fbuilder
Have no banner to show.,Have no banner to show.,module,MGS_Fbuilder
Can not get Facebook Fanbox data.,Can not get Facebook Fanbox data.,module,MGS_Fbuilder
Can not get Instagram data or your instagram account have not any images.,Can not get Instagram data or your instagram account have not any images.,module,MGS_Fbuilder
Can not get Instagram shop data.,Can not get Instagram shop data.,module,MGS_Fbuilder
Can not get Twitter Timeline data.,Can not get Twitter Timeline data.,module,MGS_Fbuilder
We can't find testimonial matching the selection.,We can't find testimonial matching the selection.,module,MGS_Fbuilder
Have no video to show.,Have no video to show.,module,MGS_Fbuilder
GDPR,GDPR,module,MGS_GDPR
Something went wrong while saving your subscription.,Something went wrong while saving your subscription.,module,MGS_GDPR
We deleted your account.,We deleted your account.,module,MGS_GDPR
Left,Left,module,MGS_GDPR
Right,Right,module,MGS_GDPR
Center,Center,module,MGS_GDPR
Not Show,Not Show,module,MGS_GDPR
Show as link,Show as link,module,MGS_GDPR
Show as popup,Show as popup,module,MGS_GDPR
Full width,Full width,module,MGS_GDPR
Custom,Custom,module,MGS_GDPR
You do not agree with the storage and handling of your data by this website.,You do not agree with the storage and handling of your data by this website.,module,MGS_GDPR
Data Access,Data Access,module,MGS_GDPR
Erase Account,Erase Account,module,MGS_GDPR
Submit,Submit,module,MGS_GDPR
Home,Home,module,MGS_InstantSearch
Go to Home Page,Go to Home Page,module,MGS_InstantSearch
Posts Search results for: '%1',Posts Search results for: '%1',module,MGS_InstantSearch
Category Search results for: '%1',Category Search results for: '%1',module,MGS_InstantSearch
Cms Page Search results for: '%1',Cms Page Search results for: '%1',module,MGS_InstantSearch
Search results for: '%1',Search results for: '%1',module,MGS_InstantSearch
Minimum Search query length is %1,Minimum Search query length is %1,module,MGS_InstantSearch
Parameter is incorrect.,Parameter is incorrect.,module,MGS_InstantSearch
All,All,module,MGS_InstantSearch
MGS Instant Search Results,MGS Instant Search Results,module,MGS_InstantSearch
Magento Catalog Search Results,Magento Catalog Search Results,module,MGS_InstantSearch
We can't find categories matching the selection.,We can't find categories matching the selection.,module,MGS_InstantSearch
We can't find cms pages matching the selection.,We can't find cms pages matching the selection.,module,MGS_InstantSearch
We can't find posts matching the selection.,We can't find posts matching the selection.,module,MGS_InstantSearch
Your search returned no results.,Your search returned no results.,module,MGS_InstantSearch
Blogs,Blogs,module,MGS_InstantSearch
Categories,Categories,module,MGS_InstantSearch
Cms Pages,Cms Pages,module,MGS_InstantSearch
Items %1-%2 of %3,Items %1-%2 of %3,module,MGS_InstantSearch
%1 Item,%1 Item,module,MGS_InstantSearch
%1 Items,%1 Items,module,MGS_InstantSearch
Show,Show,module,MGS_InstantSearch
per page,per page,module,MGS_InstantSearch
Products,Products,module,MGS_InstantSearch
We can't find products matching the selection.,We can't find products matching the selection.,module,MGS_InstantSearch
Add to Cart,Add to Cart,module,MGS_InstantSearch
Buy Now,Buy Now,module,MGS_Lookbook
Add to cart,Add to cart,module,MGS_Lookbook
Save and Continue Edit,Save and Continue Edit,module,MGS_Lookbook
Delete,Delete,module,MGS_Lookbook
Edit %1,Edit %1,module,MGS_Lookbook
New Lookbook,New Lookbook,module,MGS_Lookbook
Save,Save,module,MGS_Lookbook
Cancel,Cancel,module,MGS_Lookbook
Add Pin,Add Pin,module,MGS_Lookbook
Lookbook Information,Lookbook Information,module,MGS_Lookbook
Lookbook Name,Lookbook Name,module,MGS_Lookbook
Status,Status,module,MGS_Lookbook
Enabled,Enabled,module,MGS_Lookbook
Disabled,Disabled,module,MGS_Lookbook
Image,Image,module,MGS_Lookbook
General Information,General Information,module,MGS_Lookbook
New Slider,New Slider,module,MGS_Lookbook
Slider Information,Slider Information,module,MGS_Lookbook
Lookbook ID,Lookbook ID,module,MGS_Lookbook
Name,Name,module,MGS_Lookbook
Position,Position,module,MGS_Lookbook
Slide Name,Slide Name,module,MGS_Lookbook
Custom class,Custom class,module,MGS_Lookbook
Show navigation,Show navigation,module,MGS_Lookbook
Use general config,Use general config,module,MGS_Lookbook
Yes,Yes,module,MGS_Lookbook
No,No,module,MGS_Lookbook
Show pagination,Show pagination,module,MGS_Lookbook
Autoplay,Autoplay,module,MGS_Lookbook
Autoplay timeout,Autoplay timeout,module,MGS_Lookbook
Blank to use general config.,Blank to use general config.,module,MGS_Lookbook
Pause on mouse hover,Pause on mouse hover,module,MGS_Lookbook
Infinity loop,Infinity loop,module,MGS_Lookbook
Next icon,Next icon,module,MGS_Lookbook
Blank fo use general config.,Blank fo use general config.,module,MGS_Lookbook
Previous icon,Previous icon,module,MGS_Lookbook
Slides,Slides,module,MGS_Lookbook
Lookbook,Lookbook,module,MGS_Lookbook
Add Lookbook,Add Lookbook,module,MGS_Lookbook
Lookbook Slider,Lookbook Slider,module,MGS_Lookbook
Add Slider,Add Slider,module,MGS_Lookbook
ID,ID,module,MGS_Lookbook
Slider Name,Slider Name,module,MGS_Lookbook
"You deleted the lookbook ""%1"".","You deleted the lookbook ""%1"".",module,MGS_Lookbook
This item no longer exists.,This item no longer exists.,module,MGS_Lookbook
Please select item(s).,Please select item(s).,module,MGS_Lookbook
Total of %1 lookbook(s) were successfully deleted.,Total of %1 lookbook(s) were successfully deleted.,module,MGS_Lookbook
Total of %1 lookbook(s) were successfully updated.,Total of %1 lookbook(s) were successfully updated.,module,MGS_Lookbook
You saved the lookbook.,You saved the lookbook.,module,MGS_Lookbook
"You deleted the slider ""%1"".","You deleted the slider ""%1"".",module,MGS_Lookbook
New Lookbook Slider,New Lookbook Slider,module,MGS_Lookbook
Total of %1 slider(s) were successfully deleted.,Total of %1 slider(s) were successfully deleted.,module,MGS_Lookbook
Total of %1 slider(s) were successfully updated.,Total of %1 slider(s) were successfully updated.,module,MGS_Lookbook
Disallowed file type.,Disallowed file type.,module,MGS_Lookbook
You saved the slider.,You saved the slider.,module,MGS_Lookbook
 , ,module,MGS_Lookbook
Category,Category,module,MGS_Lookbook
Expand all,Expand all,module,MGS_Lookbook
Collapse all,Collapse all,module,MGS_Lookbook
Uncheck all,Uncheck all,module,MGS_Lookbook
Back,Back,module,MGS_Mmegamenu
Delete,Delete,module,MGS_Mmegamenu
Are you sure you want to delete?,Are you sure you want to delete?,module,MGS_Mmegamenu
Reset,Reset,module,MGS_Mmegamenu
Save,Save,module,MGS_Mmegamenu
Save and Continue Edit,Save and Continue Edit,module,MGS_Mmegamenu
Edit %1,Edit %1,module,MGS_Mmegamenu
New Item,New Item,module,MGS_Mmegamenu
Mmegamenu Information,Mmegamenu Information,module,MGS_Mmegamenu
Menu Information,Menu Information,module,MGS_Mmegamenu
Title,Title,module,MGS_Mmegamenu
Menu Type,Menu Type,module,MGS_Mmegamenu
Horizontal,Horizontal,module,MGS_Mmegamenu
Vertical,Vertical,module,MGS_Mmegamenu
Custom Class,Custom Class,module,MGS_Mmegamenu
Status,Status,module,MGS_Mmegamenu
Enabled,Enabled,module,MGS_Mmegamenu
Disabled,Disabled,module,MGS_Mmegamenu
Megamenu Information,Megamenu Information,module,MGS_Mmegamenu
General Information,General Information,module,MGS_Mmegamenu
Category,Category,module,MGS_Mmegamenu
Static Contents,Static Contents,module,MGS_Mmegamenu
Static Content,Static Content,module,MGS_Mmegamenu
New Menu,New Menu,module,MGS_Mmegamenu
Edit,Edit,module,MGS_Mmegamenu
Megamenu,Megamenu,module,MGS_Mmegamenu
Add Item,Add Item,module,MGS_Mmegamenu
Mmegamenu,Mmegamenu,module,MGS_Mmegamenu
Add Menu,Add Menu,module,MGS_Mmegamenu
All Store Views,All Store Views,module,MGS_Mmegamenu
What is this?,What is this?,module,MGS_Mmegamenu
"You deleted the item ""%1"".","You deleted the item ""%1"".",module,MGS_Mmegamenu
"You have deleted the menu ""%1"".","You have deleted the menu ""%1"".",module,MGS_Mmegamenu
This post no longer exists.,This post no longer exists.,module,MGS_Mmegamenu
Edit Megamenu,Edit Megamenu,module,MGS_Mmegamenu
Edit Post,Edit Post,module,MGS_Mmegamenu
Edit Item,Edit Item,module,MGS_Mmegamenu
This Menu no longer exists.,This Menu no longer exists.,module,MGS_Mmegamenu
The Mega Menu Cache has been flushed.,The Mega Menu Cache has been flushed.,module,MGS_Mmegamenu
Something went wrong in progressing.,Something went wrong in progressing.,module,MGS_Mmegamenu
Please select item(s).,Please select item(s).,module,MGS_Mmegamenu
Total of %1 record(s) were successfully deleted.,Total of %1 record(s) were successfully deleted.,module,MGS_Mmegamenu
Total of %1 menu(s) were successfully deleted.,Total of %1 menu(s) were successfully deleted.,module,MGS_Mmegamenu
Total of %1 record(s) were successfully updated.,Total of %1 record(s) were successfully updated.,module,MGS_Mmegamenu
Total of %1 menu(s) were successfully updated.,Total of %1 menu(s) were successfully updated.,module,MGS_Mmegamenu
Something went wrong while saving the post data. Please review the error log.,Something went wrong while saving the post data. Please review the error log.,module,MGS_Mmegamenu
This menu no longer exists.,This menu no longer exists.,module,MGS_Mmegamenu
You saved the menu.,You saved the menu.,module,MGS_Mmegamenu
Expand all,Expand all,module,MGS_Mmegamenu
Collapse all,Collapse all,module,MGS_Mmegamenu
Uncheck all,Uncheck all,module,MGS_Mmegamenu
Scope:,Scope:,module,MGS_Mmegamenu
Stores Configuration,Stores Configuration,module,MGS_Mmegamenu
Please confirm scope switching. All data that hasn't been saved will be lost.,Please confirm scope switching. All data that hasn't been saved will be lost.,module,MGS_Mmegamenu
There are no menus matching the selection.,There are no menus matching the selection.,module,MGS_Mmegamenu
Home,Home,module,MGS_OSCheckout
Go to Home Page,Go to Home Page,module,MGS_OSCheckout
Checkout,Checkout,module,MGS_OSCheckout
Checkout Page,Checkout Page,module,MGS_OSCheckout
label,label,module,MGS_OSCheckout
For delivery questions.,For delivery questions.,module,MGS_OSCheckout
Gift Wrap,Gift Wrap,module,MGS_OSCheckout
One-page checkout is turned off.,One-page checkout is turned off.,module,MGS_OSCheckout
Guest checkout is disabled.,Guest checkout is disabled.,module,MGS_OSCheckout
One step checkout is turned off.,One step checkout is turned off.,module,MGS_OSCheckout
Cart %1 doesn't contain item  %2,Cart %1 doesn't contain item  %2,module,MGS_OSCheckout
Could not update item from quote,Could not update item from quote,module,MGS_OSCheckout
Could not remove item from quote,Could not remove item from quote,module,MGS_OSCheckout
Could not add gift wrap for this quote,Could not add gift wrap for this quote,module,MGS_OSCheckout
Unable to save order information. Please check input data.,Unable to save order information. Please check input data.,module,MGS_OSCheckout
Whole Order,Whole Order,module,MGS_OSCheckout
Gift Message for %1 (optional),Gift Message for %1 (optional),module,MGS_OSCheckout
No,No,module,MGS_OSCheckout
Google,Google,module,MGS_OSCheckout
In Payment Area,In Payment Area,module,MGS_OSCheckout
In Review Area,In Review Area,module,MGS_OSCheckout
Day/Month/Year,Day/Month/Year,module,MGS_OSCheckout
Month/Day/Year,Month/Day/Year,module,MGS_OSCheckout
Year/Month/Day,Year/Month/Day,module,MGS_OSCheckout
Default,Default,module,MGS_OSCheckout
Flat,Flat,module,MGS_OSCheckout
Material,Material,module,MGS_OSCheckout
-- Please select --,-- Please select --,module,MGS_OSCheckout
With Gap,With Gap,module,MGS_OSCheckout
"You must confirm your account. Please check your email for the confirmation link or <a href=""%1"">click here</a> for a new link.","You must confirm your account. Please check your email for the confirmation link or <a href=""%1"">click here</a> for a new link.",module,MGS_OSCheckout
There is an error while subscribing for newsletter.,There is an error while subscribing for newsletter.,module,MGS_OSCheckout
Additional Content,Additional Content,module,MGS_OSCheckout
Delivery Date,Delivery Date,module,MGS_OSCheckout
Delivery Comment,Delivery Comment,module,MGS_OSCheckout
"Copyright © 1999 - 2022, 13 Moons LLC","Copyright © 1999 - 2022, 13 Moons LLC",module,MGS_OSCheckout
Additional Information,Additional Information,module,MGS_OSCheckout
Back,Back,module,MGS_Portfolio
Delete,Delete,module,MGS_Portfolio
Are you sure you want to delete?,Are you sure you want to delete?,module,MGS_Portfolio
Reset,Reset,module,MGS_Portfolio
Save and Continue Edit,Save and Continue Edit,module,MGS_Portfolio
Save,Save,module,MGS_Portfolio
Portfolio Categories,Portfolio Categories,module,MGS_Portfolio
Add Category,Add Category,module,MGS_Portfolio
Edit %1,Edit %1,module,MGS_Portfolio
New Item,New Item,module,MGS_Portfolio
Portfolio Information,Portfolio Information,module,MGS_Portfolio
Portfolio Category,Portfolio Category,module,MGS_Portfolio
Category Name,Category Name,module,MGS_Portfolio
Identifier,Identifier,module,MGS_Portfolio
Portfolio Item,Portfolio Item,module,MGS_Portfolio
Name,Name,module,MGS_Portfolio
Category,Category,module,MGS_Portfolio
Thumbnail Image,Thumbnail Image,module,MGS_Portfolio
Bases Image,Bases Image,module,MGS_Portfolio
Client,Client,module,MGS_Portfolio
Project,Project,module,MGS_Portfolio
Project Url,Project Url,module,MGS_Portfolio
Date,Date,module,MGS_Portfolio
Skills,Skills,module,MGS_Portfolio
Status,Status,module,MGS_Portfolio
Enabled,Enabled,module,MGS_Portfolio
Disabled,Disabled,module,MGS_Portfolio
Content,Content,module,MGS_Portfolio
Store View,Store View,module,MGS_Portfolio
New Category,New Category,module,MGS_Portfolio
Portfolio,Portfolio,module,MGS_Portfolio
Add Item,Add Item,module,MGS_Portfolio
Portfolio List,Portfolio List,module,MGS_Portfolio
Home,Home,module,MGS_Portfolio
Go to Home Page,Go to Home Page,module,MGS_Portfolio
"You deleted the item ""%1"".","You deleted the item ""%1"".",module,MGS_Portfolio
"You deleted the category ""%1"".","You deleted the category ""%1"".",module,MGS_Portfolio
Can not delete file.,Can not delete file.,module,MGS_Portfolio
This post no longer exists.,This post no longer exists.,module,MGS_Portfolio
Edit Portfolio,Edit Portfolio,module,MGS_Portfolio
Edit Item,Edit Item,module,MGS_Portfolio
This item no longer exists.,This item no longer exists.,module,MGS_Portfolio
You saved the portfolio.,You saved the portfolio.,module,MGS_Portfolio
Save portfolio successfully!,Save portfolio successfully!,module,MGS_Portfolio
Something went wrong while saving the portfolio data. Please review the error log.,Something went wrong while saving the portfolio data. Please review the error log.,module,MGS_Portfolio
This category no longer exists.,This category no longer exists.,module,MGS_Portfolio
"Identifier name ""%1"" already exists.","Identifier name ""%1"" already exists.",module,MGS_Portfolio
You saved the category.,You saved the category.,module,MGS_Portfolio
Please select item(s).,Please select item(s).,module,MGS_Portfolio
Total of %1 record(s) were successfully deleted.,Total of %1 record(s) were successfully deleted.,module,MGS_Portfolio
Please select categories.,Please select categories.,module,MGS_Portfolio
Total of %1 categories were successfully deleted.,Total of %1 categories were successfully deleted.,module,MGS_Portfolio
Total of %1 record(s) were successfully updated.,Total of %1 record(s) were successfully updated.,module,MGS_Portfolio
All Store Views,All Store Views,module,MGS_Portfolio
Something went wrong while saving the file(s).,Something went wrong while saving the file(s).,module,MGS_Portfolio
File validation failed.,File validation failed.,module,MGS_Portfolio
File can not be saved to the destination folder.,File can not be saved to the destination folder.,module,MGS_Portfolio
Scope:,Scope:,module,MGS_Portfolio
Stores Configuration,Stores Configuration,module,MGS_Portfolio
Please confirm scope switching. All data that hasn't been saved will be lost.,Please confirm scope switching. All data that hasn't been saved will be lost.,module,MGS_Portfolio
There are no portfolios matching the selection.,There are no portfolios matching the selection.,module,MGS_Portfolio
Date:,Date:,module,MGS_Portfolio
Project:,Project:,module,MGS_Portfolio
Client:,Client:,module,MGS_Portfolio
Skills:,Skills:,module,MGS_Portfolio
Categories:,Categories:,module,MGS_Portfolio
Related Projects,Related Projects,module,MGS_Portfolio
Add Tab Item,Add Tab Item,module,MGS_Protabs
Use Default,Use Default,module,MGS_Protabs
Use Website,Use Website,module,MGS_Protabs
[STORE VIEW],[STORE VIEW],module,MGS_Protabs
Label,Label,module,MGS_Protabs
Position,Position,module,MGS_Protabs
Type,Type,module,MGS_Protabs
Attribute,Attribute,module,MGS_Protabs
Static Block,Static Block,module,MGS_Protabs
Additional Information,Additional Information,module,MGS_Protabs
Reviews,Reviews,module,MGS_Protabs
Value,Value,module,MGS_Protabs
Remove this item,Remove this item,module,MGS_Protabs
Protabs,Protabs,module,MGS_Protabs
"You deleted the item ""%1"".","You deleted the item ""%1"".",module,MGS_Protabs
This item no longer exists.,This item no longer exists.,module,MGS_Protabs
Edit %1,Edit %1,module,MGS_Protabs
New Item,New Item,module,MGS_Protabs
You saved the item.,You saved the item.,module,MGS_Protabs
Please select item(s).,Please select item(s).,module,MGS_Protabs
Total of %1 record(s) were successfully deleted.,Total of %1 record(s) were successfully deleted.,module,MGS_Protabs
Total of %1 record(s) were successfully updated.,Total of %1 record(s) were successfully updated.,module,MGS_Protabs
"Attribute with attribute_code is ""%1"" does not exist.","Attribute with attribute_code is ""%1"" does not exist.",module,MGS_Protabs
Back,Back,module,MGS_Testimonial
Delete,Delete,module,MGS_Testimonial
Are you sure you want to delete?,Are you sure you want to delete?,module,MGS_Testimonial
Reset,Reset,module,MGS_Testimonial
Save,Save,module,MGS_Testimonial
Testimonial,Testimonial,module,MGS_Testimonial
Add Item,Add Item,module,MGS_Testimonial
"You deleted the item ""%1"".","You deleted the item ""%1"".",module,MGS_Testimonial
Edit Item,Edit Item,module,MGS_Testimonial
New Item,New Item,module,MGS_Testimonial
This item no longer exists.,This item no longer exists.,module,MGS_Testimonial
You saved the item.,You saved the item.,module,MGS_Testimonial
Please select item(s).,Please select item(s).,module,MGS_Testimonial
Total of %1 record(s) were successfully deleted.,Total of %1 record(s) were successfully deleted.,module,MGS_Testimonial
Total of %1 record(s) were successfully updated.,Total of %1 record(s) were successfully updated.,module,MGS_Testimonial
Something went wrong while saving the file(s).,Something went wrong while saving the file(s).,module,MGS_Testimonial
File validation failed.,File validation failed.,module,MGS_Testimonial
File can not be saved to the destination folder.,File can not be saved to the destination folder.,module,MGS_Testimonial
All Store Views,All Store Views,module,MGS_Testimonial
Name for specified store already exists.,Name for specified store already exists.,module,MGS_Testimonial
There are no testimonials matching the selection.,There are no testimonials matching the selection.,module,MGS_Testimonial
from,from,module,MGS_Testimonial
Choose Page to Export,Choose Page to Export,module,MGS_ThemeSettings
Export,Export,module,MGS_ThemeSettings
Choose Page to Import,Choose Page to Import,module,MGS_ThemeSettings
Please wait...,Please wait...,module,MGS_ThemeSettings
Import,Import,module,MGS_ThemeSettings
Import %1's Static Blocks,Import %1's Static Blocks,module,MGS_ThemeSettings
Have no static block to import,Have no static block to import,module,MGS_ThemeSettings
Home,Home,module,MGS_ThemeSettings
Go to Home Page,Go to Home Page,module,MGS_ThemeSettings
Something went wrong while getting the image url.,Something went wrong while getting the image url.,module,MGS_ThemeSettings
My Wish List,My Wish List,module,MGS_ThemeSettings
Please activate the theme first.,Please activate the theme first.,module,MGS_ThemeSettings
The theme has not been activated or your purchase code has been used for another domain.,The theme has not been activated or your purchase code has been used for another domain.,module,MGS_ThemeSettings
Static blocks was successfully imported.,Static blocks was successfully imported.,module,MGS_ThemeSettings
The file is corrupted!,The file is corrupted!,module,MGS_ThemeSettings
The file to import no longer exists.,The file to import no longer exists.,module,MGS_ThemeSettings
1 item,1 item,module,MGS_ThemeSettings
%1 items,%1 items,module,MGS_ThemeSettings
Out of Stock,Out of Stock,module,MGS_ThemeSettings
Lato,Lato,module,MGS_ThemeSettings
Open Sans,Open Sans,module,MGS_ThemeSettings
Open Sans Condensed,Open Sans Condensed,module,MGS_ThemeSettings
Roboto,Roboto,module,MGS_ThemeSettings
Roboto Mono,Roboto Mono,module,MGS_ThemeSettings
Roboto Slab,Roboto Slab,module,MGS_ThemeSettings
Roboto Condensed,Roboto Condensed,module,MGS_ThemeSettings
Oswald,Oswald,module,MGS_ThemeSettings
Source Sans Pro,Source Sans Pro,module,MGS_ThemeSettings
Source Serif Pro,Source Serif Pro,module,MGS_ThemeSettings
PT Sans,PT Sans,module,MGS_ThemeSettings
PT Serif,PT Serif,module,MGS_ThemeSettings
PT Sans Narrow,PT Sans Narrow,module,MGS_ThemeSettings
PT Sans Caption,PT Sans Caption,module,MGS_ThemeSettings
Droid Serif,Droid Serif,module,MGS_ThemeSettings
Josefin Slab,Josefin Slab,module,MGS_ThemeSettings
Josefin+Sans,Josefin+Sans,module,MGS_ThemeSettings
Montserrat,Montserrat,module,MGS_ThemeSettings
Muli,Muli,module,MGS_ThemeSettings
Inconsolata,Inconsolata,module,MGS_ThemeSettings
Rubik,Rubik,module,MGS_ThemeSettings
Archivo Narrow,Archivo Narrow,module,MGS_ThemeSettings
Mukta,Mukta,module,MGS_ThemeSettings
Raleway,Raleway,module,MGS_ThemeSettings
Merriweather,Merriweather,module,MGS_ThemeSettings
Merriweather Sans,Merriweather Sans,module,MGS_ThemeSettings
Ubuntu,Ubuntu,module,MGS_ThemeSettings
Ubuntu Condensed,Ubuntu Condensed,module,MGS_ThemeSettings
Text Me One,Text Me One,module,MGS_ThemeSettings
Titillium Web,Titillium Web,module,MGS_ThemeSettings
Noto Sans,Noto Sans,module,MGS_ThemeSettings
Noto Sans TC,Noto Sans TC,module,MGS_ThemeSettings
Noto Sans SC,Noto Sans SC,module,MGS_ThemeSettings
Noto Serif,Noto Serif,module,MGS_ThemeSettings
Noto Sans KR,Noto Sans KR,module,MGS_ThemeSettings
Noto Sans JP,Noto Sans JP,module,MGS_ThemeSettings
Nunito,Nunito,module,MGS_ThemeSettings
Nunito Sans,Nunito Sans,module,MGS_ThemeSettings
Varela Round,Varela Round,module,MGS_ThemeSettings
Bai Jamjuree,Bai Jamjuree,module,MGS_ThemeSettings
Lora,Lora,module,MGS_ThemeSettings
Playfair Display,Playfair Display,module,MGS_ThemeSettings
Yanone Kaffeesatz,Yanone Kaffeesatz,module,MGS_ThemeSettings
Fira Sans,Fira Sans,module,MGS_ThemeSettings
Fira Sans Condensed,Fira Sans Condensed,module,MGS_ThemeSettings
Bree Serif,Bree Serif,module,MGS_ThemeSettings
Sedgwick Ave,Sedgwick Ave,module,MGS_ThemeSettings
Vollkorn,Vollkorn,module,MGS_ThemeSettings
Arimo,Arimo,module,MGS_ThemeSettings
Asap,Asap,module,MGS_ThemeSettings
Alegreya,Alegreya,module,MGS_ThemeSettings
Abel,Abel,module,MGS_ThemeSettings
Exo,Exo,module,MGS_ThemeSettings
Exo 2,Exo 2,module,MGS_ThemeSettings
Black Han Sans,Black Han Sans,module,MGS_ThemeSettings
Libre Baskerville,Libre Baskerville,module,MGS_ThemeSettings
Libre Franklin,Libre Franklin,module,MGS_ThemeSettings
Karla,Karla,module,MGS_ThemeSettings
Poppins,Poppins,module,MGS_ThemeSettings
IBM Plex Mono,IBM Plex Mono,module,MGS_ThemeSettings
Catamaran,Catamaran,module,MGS_ThemeSettings
Cairo,Cairo,module,MGS_ThemeSettings
Signika,Signika,module,MGS_ThemeSettings
Heebo,Heebo,module,MGS_ThemeSettings
Cuprum,Cuprum,module,MGS_ThemeSettings
Aref Ruqaa,Aref Ruqaa,module,MGS_ThemeSettings
Dosis,Dosis,module,MGS_ThemeSettings
Encode Sans Condensed,Encode Sans Condensed,module,MGS_ThemeSettings
Crimson Text,Crimson Text,module,MGS_ThemeSettings
Quicksand,Quicksand,module,MGS_ThemeSettings
Hind,Hind,module,MGS_ThemeSettings
Cabin,Cabin,module,MGS_ThemeSettings
